Dataset,Algorithm,Run,Time(ms),CPU(%),Memory(MB)
randomArrays.txt,RecursiveInsertionSort,1,0.060200,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,2,0.056800,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,3,0.056300,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,1,1.280400,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,2,0.355800,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,3,0.504900,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,1,0.501000,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,2,0.325000,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,3,0.322600,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,1,0.115200,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,2,0.110800,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,3,0.114700,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,1,0.297100,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,2,0.356600,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,3,0.353200,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,1,0.273300,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,2,0.284000,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,3,0.272500,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,1,0.509700,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,2,0.517900,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,3,0.492500,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,1,0.040000,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,2,0.040000,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,3,0.039300,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,1,0.004000,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,2,0.003100,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,3,0.003600,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,1,0.752400,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,2,0.717700,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,3,0.722000,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,1,0.074100,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,2,0.077200,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,3,0.078600,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,1,0.672500,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,2,0.701600,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,3,0.649700,601.24,0.00
randomArrays.txt,RecursiveInsertionSort,1,0.065100,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,2,0.067600,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,3,0.066000,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,1,0.507900,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,2,0.104700,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,3,0.063600,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,1,0.126600,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,2,0.120600,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,3,0.117400,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,1,0.644500,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,2,0.619600,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,3,0.525400,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,1,0.070000,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,2,0.070300,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,3,0.061600,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,1,0.105500,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,2,0.107700,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,3,0.115500,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,1,0.244800,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,2,0.374300,1043.61,0.00
randomArrays.txt,RecursiveInsertionSort,3,0.217200,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,1,0.075800,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,2,0.076500,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,3,0.070300,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,1,0.341600,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,2,0.422900,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,3,0.315800,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,1,0.267400,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,2,0.256000,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,3,0.291100,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,1,0.619300,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,2,0.624100,625.90,0.00
randomArrays.txt,RecursiveInsertionSort,3,0.555200,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,1,0.074300,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,2,0.073600,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,3,0.094000,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,1,0.024400,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,2,0.029600,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,3,0.024100,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,1,0.556100,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,2,0.571700,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,3,0.607700,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,1,0.373300,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,2,11.118900,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,3,0.426000,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,1,0.092900,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,2,0.081800,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,3,0.088700,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,1,0.217000,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,2,0.228800,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,3,0.204300,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,1,0.361100,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,2,0.379200,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,3,0.395800,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,1,0.243200,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,2,0.272800,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,3,0.287000,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,1,0.242900,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,2,0.238700,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,3,0.240600,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,1,0.456200,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,2,0.402400,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,3,0.421000,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,1,0.033100,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,2,0.033000,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,3,0.033200,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,1,0.307500,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,2,0.291600,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,3,0.304800,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,1,0.430500,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,2,0.502800,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,3,0.471400,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,1,0.516300,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,2,0.491100,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,3,0.538700,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,1,0.592600,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,2,0.598200,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,3,0.744900,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,1,0.301900,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,2,0.286100,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,3,0.301700,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,1,0.328300,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,2,0.180300,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,3,0.159400,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,1,0.386100,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,2,0.334300,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,3,1.646000,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,1,0.043400,0.00,0.00
