Dataset,Algorithm,Run,Time(ms),CPU(%),Memory(MB)
randomArrays.txt,InsertionSort,3,0.025000,0.00,0.00
randomArrays.txt,InsertionSort,1,0.136600,0.00,0.00
randomArrays.txt,InsertionSort,2,0.114900,0.00,0.00
randomArrays.txt,InsertionSort,3,0.109700,0.00,0.00
randomArrays.txt,InsertionSort,1,0.073700,0.00,0.00
randomArrays.txt,InsertionSort,2,0.079300,0.00,0.00
randomArrays.txt,InsertionSort,3,0.069200,0.00,0.00
randomArrays.txt,InsertionSort,1,0.237300,0.00,0.00
randomArrays.txt,InsertionSort,2,0.160600,0.00,0.00
randomArrays.txt,InsertionSort,3,0.162700,0.00,0.00
randomArrays.txt,InsertionSort,1,0.025600,0.00,0.00
randomArrays.txt,InsertionSort,2,0.031500,0.00,0.00
randomArrays.txt,InsertionSort,3,0.025200,0.00,0.00
randomArrays.txt,InsertionSort,1,0.009000,0.00,0.00
randomArrays.txt,InsertionSort,2,0.010500,0.00,0.00
randomArrays.txt,InsertionSort,3,0.009400,0.00,0.00
randomArrays.txt,InsertionSort,1,0.159700,0.00,0.00
randomArrays.txt,InsertionSort,2,0.147400,0.00,0.00
randomArrays.txt,InsertionSort,3,0.162100,0.00,0.00
randomArrays.txt,InsertionSort,1,0.173900,0.00,0.00
randomArrays.txt,InsertionSort,2,0.108100,0.00,0.00
randomArrays.txt,InsertionSort,3,0.095700,0.00,0.00
randomArrays.txt,InsertionSort,1,0.029400,0.00,0.00
randomArrays.txt,InsertionSort,2,0.028700,0.00,0.00
randomArrays.txt,InsertionSort,3,0.031200,0.00,0.00
randomArrays.txt,InsertionSort,1,0.063500,0.00,0.00
randomArrays.txt,InsertionSort,2,0.071600,0.00,0.00
randomArrays.txt,InsertionSort,3,0.066600,0.00,0.00
randomArrays.txt,InsertionSort,1,0.232800,0.00,0.00
randomArrays.txt,InsertionSort,2,0.244800,0.00,0.00
randomArrays.txt,InsertionSort,3,0.556400,0.00,0.00
randomArrays.txt,InsertionSort,1,0.101000,0.00,0.00
randomArrays.txt,InsertionSort,2,0.109800,0.00,0.00
randomArrays.txt,InsertionSort,3,0.111700,0.00,0.00
randomArrays.txt,InsertionSort,1,0.132200,0.00,0.00
randomArrays.txt,InsertionSort,2,0.077800,0.00,0.00
randomArrays.txt,InsertionSort,3,8.603300,0.00,0.00
randomArrays.txt,InsertionSort,1,0.076700,0.00,0.00
randomArrays.txt,InsertionSort,2,0.083500,0.00,0.00
randomArrays.txt,InsertionSort,3,0.065600,0.00,0.00
randomArrays.txt,InsertionSort,1,0.136200,0.00,0.00
randomArrays.txt,InsertionSort,2,0.120400,0.00,0.00
randomArrays.txt,InsertionSort,3,0.127700,0.00,0.00
randomArrays.txt,InsertionSort,1,0.012000,0.00,0.00
randomArrays.txt,InsertionSort,2,0.012300,0.00,0.00
randomArrays.txt,InsertionSort,3,0.012100,0.00,0.00
randomArrays.txt,InsertionSort,1,0.081500,0.00,0.00
randomArrays.txt,InsertionSort,2,0.296700,0.00,0.00
randomArrays.txt,InsertionSort,3,0.086300,0.00,0.00
randomArrays.txt,InsertionSort,1,0.180300,0.00,0.00
randomArrays.txt,InsertionSort,2,0.132600,0.00,0.00
randomArrays.txt,InsertionSort,3,0.129000,0.00,0.00
randomArrays.txt,InsertionSort,1,0.185800,0.00,0.00
randomArrays.txt,InsertionSort,2,0.155200,0.00,0.00
randomArrays.txt,InsertionSort,3,0.156200,0.00,0.00
randomArrays.txt,InsertionSort,1,0.161900,0.00,0.00
randomArrays.txt,InsertionSort,2,0.164600,0.00,0.00
randomArrays.txt,InsertionSort,3,0.180600,0.00,0.00
randomArrays.txt,InsertionSort,1,0.297100,0.00,0.00
randomArrays.txt,InsertionSort,2,0.080900,0.00,0.00
randomArrays.txt,InsertionSort,3,0.086600,0.00,0.00
randomArrays.txt,InsertionSort,1,0.051700,0.00,0.00
randomArrays.txt,InsertionSort,2,0.050100,0.00,0.00
randomArrays.txt,InsertionSort,3,0.051900,0.00,0.00
randomArrays.txt,InsertionSort,1,0.177700,0.00,0.00
randomArrays.txt,InsertionSort,2,0.100500,0.00,0.00
randomArrays.txt,InsertionSort,3,0.108500,0.00,0.00
randomArrays.txt,InsertionSort,1,0.014400,0.00,0.00
randomArrays.txt,InsertionSort,2,0.015200,0.00,0.00
randomArrays.txt,InsertionSort,3,0.013800,0.00,0.00
randomArrays.txt,InsertionSort,1,0.077300,0.00,0.00
