Dataset,Algorithm,Run,Time(ms),CPU(%),Memory(MB)
randomArrays.txt,InsertionSort,1,17.961400,21.75,0.00
randomArrays.txt,InsertionSort,2,32.159300,24.29,0.00
randomArrays.txt,InsertionSort,3,17.330000,22.54,0.00
randomArrays.txt,InsertionSort,1,35.977800,21.71,0.00
randomArrays.txt,InsertionSort,2,41.636600,28.15,0.00
randomArrays.txt,InsertionSort,3,39.703200,19.68,0.00
randomArrays.txt,InsertionSort,1,51.586500,30.29,0.00
randomArrays.txt,InsertionSort,2,51.784800,22.63,0.00
randomArrays.txt,InsertionSort,3,54.832700,21.37,0.00
randomArrays.txt,InsertionSort,1,50.206500,23.34,0.00
randomArrays.txt,InsertionSort,2,28.214100,13.85,0.00
randomArrays.txt,InsertionSort,3,60.480600,25.83,0.00
randomArrays.txt,InsertionSort,1,31.091200,25.13,0.00
randomArrays.txt,InsertionSort,2,19.080000,40.95,0.00
randomArrays.txt,InsertionSort,3,24.911100,15.68,0.00
randomArrays.txt,InsertionSort,1,6.641400,0.00,0.00
randomArrays.txt,InsertionSort,2,17.513600,22.30,0.00
randomArrays.txt,InsertionSort,3,9.445200,41.36,0.00
randomArrays.txt,InsertionSort,1,42.447100,27.61,0.00
randomArrays.txt,InsertionSort,2,38.670800,20.20,0.00
randomArrays.txt,InsertionSort,3,27.161800,28.76,0.00
randomArrays.txt,InsertionSort,1,3.408700,0.00,0.00
randomArrays.txt,InsertionSort,2,5.791100,0.00,0.00
randomArrays.txt,InsertionSort,3,2.185000,0.00,0.00
randomArrays.txt,InsertionSort,1,20.913400,37.36,0.00
randomArrays.txt,InsertionSort,2,14.792100,26.41,0.00
randomArrays.txt,InsertionSort,3,14.780600,26.43,0.00
randomArrays.txt,InsertionSort,1,19.210800,20.33,0.00
randomArrays.txt,InsertionSort,2,11.853900,32.95,0.00
randomArrays.txt,InsertionSort,3,13.911500,28.08,0.00
randomArrays.txt,InsertionSort,1,16.677800,23.42,0.00
randomArrays.txt,InsertionSort,2,15.594000,25.05,0.00
randomArrays.txt,InsertionSort,3,15.063600,25.93,0.00
randomArrays.txt,InsertionSort,1,73.500500,26.57,0.00
randomArrays.txt,InsertionSort,2,69.584900,22.45,0.00
randomArrays.txt,InsertionSort,3,52.245400,22.43,0.00
randomArrays.txt,InsertionSort,1,40.526300,19.28,0.00
randomArrays.txt,InsertionSort,2,41.386500,18.88,0.00
randomArrays.txt,InsertionSort,3,49.072300,31.84,0.00
randomArrays.txt,InsertionSort,1,13.644900,28.63,0.00
randomArrays.txt,InsertionSort,2,13.372000,29.21,0.00
randomArrays.txt,InsertionSort,3,8.445900,46.25,0.00
randomArrays.txt,InsertionSort,1,3.058500,127.72,0.00
randomArrays.txt,InsertionSort,2,6.370100,0.00,0.00
randomArrays.txt,InsertionSort,3,6.509700,60.01,0.00
randomArrays.txt,InsertionSort,1,2.023700,0.00,0.00
randomArrays.txt,InsertionSort,2,1.850700,211.07,0.00
randomArrays.txt,InsertionSort,3,1.685700,0.00,0.00
randomArrays.txt,InsertionSort,1,76.637900,25.49,0.00
randomArrays.txt,InsertionSort,2,62.742100,24.90,0.00
randomArrays.txt,InsertionSort,3,82.127800,23.78,0.00
randomArrays.txt,InsertionSort,1,35.065100,22.28,0.00
randomArrays.txt,InsertionSort,2,34.040300,22.95,0.00
randomArrays.txt,InsertionSort,3,45.897400,25.53,0.00
randomArrays.txt,InsertionSort,1,31.254200,25.00,0.00
randomArrays.txt,InsertionSort,2,57.408800,27.22,0.00
randomArrays.txt,InsertionSort,3,46.831500,25.02,0.00
randomArrays.txt,InsertionSort,1,8.459400,46.18,0.00
randomArrays.txt,InsertionSort,2,8.325000,46.92,0.00
randomArrays.txt,InsertionSort,3,10.461200,0.00,0.00
randomArrays.txt,InsertionSort,1,60.774700,19.28,0.00
randomArrays.txt,InsertionSort,2,44.840300,26.13,0.00
randomArrays.txt,InsertionSort,3,40.405400,19.34,0.00
randomArrays.txt,InsertionSort,1,1.970900,0.00,0.00
randomArrays.txt,InsertionSort,2,1.918200,0.00,0.00
randomArrays.txt,InsertionSort,3,1.911000,0.00,0.00
randomArrays.txt,InsertionSort,1,2.003000,0.00,0.00
randomArrays.txt,InsertionSort,2,2.599200,0.00,0.00
randomArrays.txt,InsertionSort,3,1.507200,0.00,0.00
randomArrays.txt,InsertionSort,1,60.435100,25.85,0.00
randomArrays.txt,InsertionSort,2,101.841900,26.85,0.00
randomArrays.txt,InsertionSort,3,85.535600,22.83,0.00
randomArrays.txt,InsertionSort,1,57.279100,20.46,0.00
randomArrays.txt,InsertionSort,2,63.768700,30.63,0.00
randomArrays.txt,InsertionSort,3,74.424700,20.99,0.00
randomArrays.txt,InsertionSort,1,13.592000,0.00,0.00
randomArrays.txt,InsertionSort,2,13.117300,29.78,0.00
randomArrays.txt,InsertionSort,3,17.564600,44.48,0.00
randomArrays.txt,InsertionSort,1,28.841600,27.09,0.00
randomArrays.txt,InsertionSort,2,33.337300,23.43,0.00
randomArrays.txt,InsertionSort,3,32.075500,24.36,0.00
randomArrays.txt,InsertionSort,1,0.385000,0.00,0.00
randomArrays.txt,InsertionSort,2,0.400900,0.00,0.00
randomArrays.txt,InsertionSort,3,0.580500,672.91,0.00
randomArrays.txt,InsertionSort,1,7.679800,50.86,0.00
randomArrays.txt,InsertionSort,2,8.857100,0.00,0.00
randomArrays.txt,InsertionSort,3,7.131700,0.00,0.00
randomArrays.txt,InsertionSort,1,2.414700,0.00,0.00
randomArrays.txt,InsertionSort,2,3.433600,0.00,0.00
randomArrays.txt,InsertionSort,3,3.471700,112.52,0.00
randomArrays.txt,InsertionSort,1,16.914800,46.19,0.00
randomArrays.txt,InsertionSort,2,24.855300,15.72,0.00
randomArrays.txt,InsertionSort,3,25.616600,30.50,0.00
randomArrays.txt,InsertionSort,1,0.269300,0.00,0.00
randomArrays.txt,InsertionSort,2,0.218100,0.00,0.00
randomArrays.txt,InsertionSort,3,0.228200,0.00,0.00
randomArrays.txt,InsertionSort,1,47.498700,24.67,0.00
randomArrays.txt,InsertionSort,2,55.145000,21.25,0.00
randomArrays.txt,InsertionSort,3,53.965800,28.95,0.00
randomArrays.txt,InsertionSort,1,24.316500,32.13,0.00
randomArrays.txt,InsertionSort,2,28.042800,27.86,0.00
randomArrays.txt,InsertionSort,3,36.390000,21.47,0.00
randomArrays.txt,InsertionSort,1,37.819100,20.66,0.00
randomArrays.txt,InsertionSort,2,37.105300,21.05,0.00
randomArrays.txt,InsertionSort,3,23.703200,16.48,0.00
