Dataset,Algorithm,Run,Time(ms),CPU(%),Memory(MB)
randomArrays.txt,QuickSort,2,2.102700,0.00,0.00
randomArrays.txt,QuickSort,3,2.107900,0.00,0.00
randomArrays.txt,QuickSort,1,5.012600,77.93,0.00
randomArrays.txt,QuickSort,2,4.516200,0.00,0.00
randomArrays.txt,QuickSort,3,5.619100,69.52,0.00
randomArrays.txt,QuickSort,1,3.783000,0.00,0.00
randomArrays.txt,QuickSort,2,3.720300,0.00,0.00
randomArrays.txt,QuickSort,3,3.747000,0.00,0.00
randomArrays.txt,QuickSort,1,5.786700,0.00,0.00
randomArrays.txt,QuickSort,2,6.767700,0.00,0.00
randomArrays.txt,QuickSort,3,7.772100,0.00,0.00
randomArrays.txt,QuickSort,1,1.335300,292.54,0.00
randomArrays.txt,QuickSort,2,1.187100,0.00,0.00
randomArrays.txt,QuickSort,3,1.162700,0.00,0.00
randomArrays.txt,QuickSort,1,4.990400,0.00,0.00
randomArrays.txt,QuickSort,2,9.971700,39.17,0.00
randomArrays.txt,QuickSort,3,5.280700,0.00,0.00
randomArrays.txt,QuickSort,1,0.131600,0.00,0.00
randomArrays.txt,QuickSort,2,0.131800,0.00,0.00
randomArrays.txt,QuickSort,3,0.132600,0.00,0.00
randomArrays.txt,QuickSort,1,8.487200,46.03,0.00
randomArrays.txt,QuickSort,2,9.230800,0.00,0.00
randomArrays.txt,QuickSort,3,7.205500,54.21,0.00
randomArrays.txt,QuickSort,1,1.859200,0.00,0.00
randomArrays.txt,QuickSort,2,0.912600,428.04,0.00
randomArrays.txt,QuickSort,3,2.321000,0.00,0.00
randomArrays.txt,QuickSort,1,7.275400,0.00,0.00
randomArrays.txt,QuickSort,2,7.325900,53.32,0.00
randomArrays.txt,QuickSort,3,7.302800,0.00,0.00
randomArrays.txt,QuickSort,1,1.146300,0.00,0.00
randomArrays.txt,QuickSort,2,1.143500,0.00,0.00
randomArrays.txt,QuickSort,3,1.132500,0.00,0.00
randomArrays.txt,QuickSort,1,1.904300,0.00,0.00
randomArrays.txt,QuickSort,2,1.463900,0.00,0.00
randomArrays.txt,QuickSort,3,1.450600,0.00,0.00
randomArrays.txt,QuickSort,1,2.504100,0.00,0.00
randomArrays.txt,QuickSort,2,2.241200,0.00,0.00
randomArrays.txt,QuickSort,3,2.238000,0.00,0.00
randomArrays.txt,QuickSort,1,6.686500,0.00,0.00
randomArrays.txt,QuickSort,2,5.438100,71.83,0.00
randomArrays.txt,QuickSort,3,6.561700,0.00,0.00
randomArrays.txt,QuickSort,1,1.373700,0.00,0.00
randomArrays.txt,QuickSort,2,1.361000,0.00,0.00
randomArrays.txt,QuickSort,3,2.279400,0.00,0.00
randomArrays.txt,QuickSort,1,1.846700,0.00,0.00
randomArrays.txt,QuickSort,2,1.836300,0.00,0.00
randomArrays.txt,QuickSort,3,1.443400,270.63,0.00
randomArrays.txt,QuickSort,1,3.585500,0.00,0.00
randomArrays.txt,QuickSort,2,3.647400,0.00,0.00
randomArrays.txt,QuickSort,3,2.377600,0.00,0.00
randomArrays.txt,QuickSort,1,2.019900,193.39,0.00
randomArrays.txt,QuickSort,2,1.992200,0.00,0.00
randomArrays.txt,QuickSort,3,2.089500,0.00,0.00
randomArrays.txt,QuickSort,1,4.309900,0.00,0.00
randomArrays.txt,QuickSort,2,4.279600,91.28,0.00
randomArrays.txt,QuickSort,3,4.522000,0.00,0.00
randomArrays.txt,QuickSort,1,4.491800,0.00,0.00
randomArrays.txt,QuickSort,2,4.519900,0.00,0.00
randomArrays.txt,QuickSort,3,4.484100,87.11,0.00
randomArrays.txt,QuickSort,1,7.059200,55.34,0.00
randomArrays.txt,QuickSort,2,6.993700,0.00,0.00
randomArrays.txt,QuickSort,3,4.076100,95.83,0.00
randomArrays.txt,QuickSort,1,2.380800,0.00,0.00
randomArrays.txt,QuickSort,2,1.662800,0.00,0.00
randomArrays.txt,QuickSort,3,1.666000,234.47,0.00
randomArrays.txt,QuickSort,1,1.225400,318.77,0.00
randomArrays.txt,QuickSort,2,0.876900,0.00,0.00
randomArrays.txt,QuickSort,3,0.862700,0.00,0.00
randomArrays.txt,QuickSort,1,5.615500,69.56,0.00
randomArrays.txt,QuickSort,2,5.961900,0.00,0.00
randomArrays.txt,QuickSort,3,6.513900,59.97,0.00
randomArrays.txt,QuickSort,1,4.812900,81.16,0.00
randomArrays.txt,QuickSort,2,4.706100,0.00,0.00
randomArrays.txt,QuickSort,3,4.708000,0.00,0.00
randomArrays.txt,QuickSort,1,2.079500,0.00,0.00
randomArrays.txt,QuickSort,2,2.652600,147.26,0.00
randomArrays.txt,QuickSort,3,4.983600,0.00,0.00
randomArrays.txt,QuickSort,1,3.050000,0.00,0.00
randomArrays.txt,QuickSort,2,3.936400,0.00,0.00
randomArrays.txt,QuickSort,3,3.030800,0.00,0.00
randomArrays.txt,QuickSort,1,7.159600,0.00,0.00
randomArrays.txt,QuickSort,2,7.723500,50.58,0.00
randomArrays.txt,QuickSort,3,4.958300,0.00,0.00
randomArrays.txt,QuickSort,1,5.611500,69.61,0.00
randomArrays.txt,QuickSort,2,5.614500,0.00,0.00
randomArrays.txt,QuickSort,3,4.161700,0.00,0.00
randomArrays.txt,QuickSort,1,3.658700,0.00,0.00
randomArrays.txt,QuickSort,2,3.904300,0.00,0.00
randomArrays.txt,QuickSort,3,3.764600,103.76,0.00
randomArrays.txt,QuickSort,1,2.216100,0.00,0.00
randomArrays.txt,QuickSort,2,3.966600,0.00,0.00
randomArrays.txt,QuickSort,3,3.952900,0.00,0.00
randomArrays.txt,QuickSort,1,5.575100,0.00,0.00
randomArrays.txt,QuickSort,2,5.649200,69.15,0.00
randomArrays.txt,QuickSort,3,5.629500,0.00,0.00
randomArrays.txt,QuickSort,1,1.186200,0.00,0.00
randomArrays.txt,QuickSort,2,1.206400,0.00,0.00
randomArrays.txt,QuickSort,3,1.146600,0.00,0.00
randomArrays.txt,QuickSort,1,3.017000,0.00,0.00
randomArrays.txt,QuickSort,2,4.256000,0.00,0.00
randomArrays.txt,QuickSort,3,3.655800,106.85,0.00
randomArrays.txt,QuickSort,1,6.600000,59.19,0.00
randomArrays.txt,QuickSort,2,6.633000,0.00,0.00
